,index,Pair,Spearman,Event_Type,Event,Event1,FishersZ,Sections,Relationship,Familiarity,Distance,Close
72863,ADQ019,ADQ063,0.05517091531269154,Applause,Clapping for Schnittke,Claps 5,0.055226994726573594,Clapping,Stranger,0,3.0,1
72865,ADQ022,ADQ063,0.14851250232527036,Applause,Clapping for Schnittke,Claps 5,0.14961904528415018,Clapping,Stranger,0,3.0,1
72868,ADQ025,ADQ063,0.14734345819228167,Applause,Clapping for Schnittke,Claps 5,0.1484238468491952,Clapping,Stranger,0,3.0,1
72869,ADQ027,ADQ063,0.020969677206004334,Applause,Clapping for Schnittke,Claps 5,0.02097275166414659,Clapping,Stranger,0,2.0,1
72878,ADQ036,ADQ063,0.08180010618590115,Applause,Clapping for Schnittke,Claps 5,0.08198329071230614,Clapping,Stranger,0,2.0,1
72894,ADQ055,ADQ063,0.24008339540492232,Applause,Clapping for Schnittke,Claps 5,0.24486260711642788,Clapping,Stranger,0,4.0,0
72895,ADQ056,ADQ063,0.5493809168064859,Applause,Clapping for Schnittke,Claps 5,0.6174941719429745,Clapping,Stranger,0,4.0,0
72901,ADQ062,ADQ063,0.16539857370639255,Applause,Clapping for Schnittke,Claps 5,0.16693207686568418,Clapping,Stranger,0,3.0,1
72926,ADQ007,ADQ065,0.34274885011724177,Applause,Clapping for Schnittke,Claps 5,0.3572039796382029,Clapping,Stranger,0,3.0,1
72928,ADQ009,ADQ065,0.35534028540852713,Applause,Clapping for Schnittke,Claps 5,0.37154261581263287,Clapping,Stranger,0,3.0,1
72930,ADQ011,ADQ065,0.1688122567631687,Applause,Clapping for Schnittke,Claps 5,0.17044382659594595,Clapping,Stranger,0,3.0,1
72932,ADQ013,ADQ065,0.14778617015952902,Applause,Clapping for Schnittke,Claps 5,0.1488764136357018,Clapping,Stranger,0,3.0,1
72934,ADQ015,ADQ065,0.23698043781779313,Applause,Clapping for Schnittke,Claps 5,0.24157244429463445,Clapping,Stranger,0,2.0,1
72937,ADQ019,ADQ065,0.2629389170555393,Applause,Clapping for Schnittke,Claps 5,0.2692629942639498,Clapping,Stranger,0,3.0,1
72942,ADQ025,ADQ065,0.3523059385512607,Applause,Clapping for Schnittke,Claps 5,0.3680740297218432,Clapping,Stranger,0,2.0,1
72943,ADQ027,ADQ065,-0.05115755410477003,Applause,Clapping for Schnittke,Claps 5,-0.051202252379096674,Clapping,Family_Partner,1,1.0,1
72944,ADQ028,ADQ065,0.20128469451775358,Applause,Clapping for Schnittke,Claps 5,0.20407113657385823,Clapping,Stranger,0,2.0,1
72945,ADQ029,ADQ065,0.21166992202891974,Applause,Clapping for Schnittke,Claps 5,0.21491895257572224,Clapping,Stranger,0,3.0,1
72950,ADQ034,ADQ065,0.201366602793121,Applause,Clapping for Schnittke,Claps 5,0.2041565050039236,Clapping,Stranger,0,2.0,1
72952,ADQ036,ADQ065,0.18849350931540393,Applause,Clapping for Schnittke,Claps 5,0.19077472012145516,Clapping,Stranger,0,3.0,1
72957,ADQ042,ADQ065,0.1498266817530068,Applause,Clapping for Schnittke,Claps 5,0.1509631329806267,Clapping,Stranger,0,3.0,1
72961,ADQ048,ADQ065,0.27857448980276117,Applause,Clapping for Schnittke,Claps 5,0.28613596327786545,Clapping,Stranger,0,-2.0,1
72975,ADQ062,ADQ065,0.11038068977792226,Applause,Clapping for Schnittke,Claps 5,0.11083228468819169,Clapping,Stranger,0,-2.0,1
72976,ADQ063,ADQ065,0.3737850028943868,Applause,Clapping for Schnittke,Claps 5,0.39281561360773676,Clapping,Stranger,0,3.0,1
72996,ADQ003,ADQ066,0.3094524288422273,Applause,Clapping for Schnittke,Claps 5,0.3199397356506475,Clapping,Stranger,0,4.0,0
72999,ADQ006,ADQ066,0.09044142973765416,Applause,Clapping for Schnittke,Claps 5,0.09068924022850365,Clapping,Stranger,0,3.0,1
73004,ADQ011,ADQ066,-0.019769898006418027,Applause,Clapping for Schnittke,Claps 5,-0.019772474291354567,Clapping,Stranger,0,4.0,0
73006,ADQ013,ADQ066,0.1117794694354145,Applause,Clapping for Schnittke,Claps 5,0.112248539449856,Clapping,Stranger,0,4.0,0
73014,ADQ023,ADQ066,0.08336580442270447,Applause,Clapping for Schnittke,Claps 5,0.08355974058061863,Clapping,Stranger,0,2.0,1
73015,ADQ024,ADQ066,0.1063795030216976,Applause,Clapping for Schnittke,Claps 5,0.10678353466267484,Clapping,Stranger,0,-2.0,1
73017,ADQ027,ADQ066,0.057938538483197376,Applause,Clapping for Schnittke,Claps 5,0.05800350017021763,Clapping,Stranger,0,4.0,0
73019,ADQ029,ADQ066,0.010738530118367697,Applause,Clapping for Schnittke,Claps 5,0.01073894292181367,Clapping,Stranger,0,4.0,0
73021,ADQ031,ADQ066,0.0744023885222168,Applause,Clapping for Schnittke,Claps 5,0.07454013648234901,Clapping,Stranger,0,2.0,1
73024,ADQ034,ADQ066,0.009177035844356224,Applause,Clapping for Schnittke,Claps 5,0.009177293481203084,Clapping,Stranger,0,4.0,0
73025,ADQ035,ADQ066,0.18969633975070493,Applause,Clapping for Schnittke,Claps 5,0.1920221551263194,Clapping,Stranger,0,3.0,1
73030,ADQ041,ADQ066,0.10366852953867217,Applause,Clapping for Schnittke,Claps 5,0.10404232374892178,Clapping,Stranger,0,3.0,1
73032,ADQ044,ADQ066,0.017266802308933907,Applause,Clapping for Schnittke,Claps 5,0.017268518604948414,Clapping,Stranger,0,4.0,0
73037,ADQ050,ADQ066,0.24480872014827412,Applause,Clapping for Schnittke,Claps 5,0.2498830453509872,Clapping,Stranger,0,4.0,0
73039,ADQ052,ADQ066,0.19671518685733974,Applause,Clapping for Schnittke,Claps 5,0.19931320034883035,Clapping,Stranger,0,2.0,1
73048,ADQ061,ADQ066,0.020868477847493246,Applause,Clapping for Schnittke,Claps 5,0.020871508000531586,Clapping,Stranger,0,4.0,0
73056,ADR070,ADQ066,-0.023935572588413046,Applause,Clapping for Schnittke,Claps 5,-0.02394014514966329,Clapping,Stranger,0,4.0,0
73071,ADQ004,ADR067,-0.09607043228704608,Applause,Clapping for Schnittke,Claps 5,-0.0963676414719336,Clapping,Stranger,0,3.0,1
73076,ADQ009,ADR067,0.2034597155650111,Applause,Clapping for Schnittke,Claps 5,0.20633903952038352,Clapping,Stranger,0,3.0,1
73079,ADQ012,ADR067,0.23598213581813451,Applause,Clapping for Schnittke,Claps 5,0.2405150066807305,Clapping,Stranger,0,3.0,1
73085,ADQ019,ADR067,0.0928950579474071,Applause,Clapping for Schnittke,Claps 5,0.09316366245733199,Clapping,Family_ParentChild,1,1.0,1
73091,ADQ027,ADR067,0.0015412767579186365,Applause,Clapping for Schnittke,Claps 5,0.0015412779783721795,Clapping,Stranger,0,3.0,1
73094,ADQ030,ADR067,0.07654792138653964,Applause,Clapping for Schnittke,Claps 5,0.07669796224574009,Clapping,Stranger,0,4.0,0
73109,ADQ048,ADR067,0.18478298360554563,Applause,Clapping for Schnittke,Claps 5,0.18693027251003325,Clapping,Stranger,0,2.0,1
73120,ADQ059,ADR067,0.18487064882956664,Applause,Clapping for Schnittke,Claps 5,0.18702103838274076,Clapping,Stranger,0,3.0,1
73122,ADQ061,ADR067,0.198423113964687,Applause,Clapping for Schnittke,Claps 5,0.20109050240104173,Clapping,Stranger,0,-2.0,1
73123,ADQ062,ADR067,0.0633647041513218,Applause,Clapping for Schnittke,Claps 5,0.0634497139449743,Clapping,Stranger,0,2.0,1
73125,ADQ065,ADR067,0.2840934047694806,Applause,Clapping for Schnittke,Claps 5,0.2921292609447505,Clapping,Stranger,0,3.0,1
73131,ADR071,ADR067,0.15978105939004816,Applause,Clapping for Schnittke,Claps 5,0.16116201146114342,Clapping,Stranger,0,4.0,0
73141,AEQ088,ADR067,0.17153132909078483,Applause,Clapping for Schnittke,Claps 5,0.1732439891926259,Clapping,Stranger,0,4.0,0
73155,ADQ014,ADR068,0.1342917463534634,Applause,Clapping for Schnittke,Claps 5,0.13510788043341948,Clapping,Stranger,0,4.0,0
73164,ADQ025,ADR068,0.10967034770764843,Applause,Clapping for Schnittke,Claps 5,0.11011323808501777,Clapping,Stranger,0,4.0,0
73173,ADQ035,ADR068,0.168302865326698,Applause,Clapping for Schnittke,Claps 5,0.16991953927831815,Clapping,Stranger,0,3.0,1
73186,ADQ051,ADR068,0.16830063801954032,Applause,Clapping for Schnittke,Claps 5,0.16991724704248098,Clapping,Stranger,0,3.0,1
73187,ADQ052,ADR068,0.006909594118266171,Applause,Clapping for Schnittke,Claps 5,0.006909704081827539,Clapping,Stranger,0,3.0,1
73207,AEQ079,ADR068,0.25802282007447735,Applause,Clapping for Schnittke,Claps 5,0.2639890445912929,Clapping,Stranger,0,4.0,0
73218,ADQ003,ADR069,0.24137495646376259,Applause,Clapping for Schnittke,Claps 5,0.2462336193040871,Clapping,Stranger,0,3.0,1
73219,ADQ004,ADR069,0.0771181774808549,Applause,Clapping for Schnittke,Claps 5,0.0772716047497944,Clapping,Stranger,0,2.0,1
73221,ADQ006,ADR069,0.14546453218424504,Applause,Clapping for Schnittke,Claps 5,0.14650376494194414,Clapping,Stranger,0,3.0,1
73225,ADQ010,ADR069,0.19746823064575875,Applause,Clapping for Schnittke,Claps 5,0.2000966785000286,Clapping,Stranger,0,3.0,1
73231,ADQ016,ADR069,0.1107685585775041,Applause,Clapping for Schnittke,Claps 5,0.11122495456842127,Clapping,Stranger,0,3.0,1
73244,ADQ032,ADR069,0.1545928899196554,Applause,Clapping for Schnittke,Claps 5,0.15584239307456135,Clapping,Stranger,0,4.0,0
73248,ADQ036,ADR069,0.1131807933414395,Applause,Clapping for Schnittke,Claps 5,0.1136678200255814,Clapping,Stranger,0,4.0,0
73249,ADQ037,ADR069,0.2721075403991664,Applause,Clapping for Schnittke,Claps 5,0.2791384838544626,Clapping,Friend,1,1.0,1
73256,ADQ047,ADR069,0.05720498611963643,Applause,Clapping for Schnittke,Claps 5,0.057267508322483916,Clapping,Stranger,0,3.0,1
73257,ADQ048,ADR069,0.16595893633201506,Applause,Clapping for Schnittke,Claps 5,0.16750825528882496,Clapping,Stranger,0,3.0,1
73262,ADQ053,ADR069,0.19295481848007026,Applause,Clapping for Schnittke,Claps 5,0.19540444773838275,Clapping,Friend,1,3.0,1
73263,ADQ054,ADR069,0.0902292141398334,Applause,Clapping for Schnittke,Claps 5,0.0904752786023386,Clapping,Stranger,0,4.0,0
73270,ADQ061,ADR069,0.2287015187060131,Applause,Clapping for Schnittke,Claps 5,0.2328188904913012,Clapping,Stranger,0,3.0,1
73273,ADQ065,ADR069,0.2653385207558412,Applause,Clapping for Schnittke,Claps 5,0.27184257502122305,Clapping,Stranger,0,4.0,0
73275,ADR067,ADR069,0.11077268798617113,Applause,Clapping for Schnittke,Claps 5,0.11122913527490444,Clapping,Stranger,0,3.0,1
73296,ADQ007,ADR070,0.3188525536344308,Applause,Clapping for Schnittke,Claps 5,0.33036928139469846,Clapping,Stranger,0,3.0,1
73298,ADQ009,ADR070,0.28694427302728664,Applause,Clapping for Schnittke,Claps 5,0.29523316547523687,Clapping,Stranger,0,3.0,1
73299,ADQ010,ADR070,0.21992971971848377,Applause,Clapping for Schnittke,Claps 5,0.22358225536510296,Clapping,Stranger,0,4.0,0
73308,ADQ020,ADR070,-0.015874504763572418,Applause,Clapping for Schnittke,Claps 5,-0.015875838423106338,Clapping,Stranger,0,3.0,1
73322,ADQ036,ADR070,0.10153056434278637,Applause,Clapping for Schnittke,Claps 5,0.1018816126082487,Clapping,Stranger,0,3.0,1
73338,ADQ055,ADR070,0.12395997342782998,Applause,Clapping for Schnittke,Claps 5,0.12460081833185749,Clapping,Stranger,0,4.0,0
73346,ADQ063,ADR070,0.24386469087274779,Applause,Clapping for Schnittke,Claps 5,0.24887907874844475,Clapping,Stranger,0,2.0,1
73353,ADR071,ADR070,0.1513754290653167,Applause,Clapping for Schnittke,Claps 5,0.15254782247098286,Clapping,Stranger,0,4.0,0
73363,AEQ088,ADR070,0.15610458466735613,Applause,Clapping for Schnittke,Claps 5,0.15739147243521837,Clapping,Stranger,0,4.0,0
73373,ADQ010,ADR071,0.26748205951352017,Applause,Clapping for Schnittke,Claps 5,0.2741498742060968,Clapping,Stranger,0,3.0,1
73380,ADQ018,ADR071,0.06563747980477909,Applause,Clapping for Schnittke,Claps 5,0.06573198574000459,Clapping,Stranger,0,-2.0,1
73390,ADQ030,ADR071,0.03988744387918124,Applause,Clapping for Schnittke,Claps 5,0.03990861784545155,Clapping,Stranger,0,3.0,1
73404,ADQ047,ADR071,0.03875434082722468,Applause,Clapping for Schnittke,Claps 5,0.038773760030684494,Clapping,Stranger,0,3.0,1
73407,ADQ050,ADR071,-0.21666734164711693,Applause,Clapping for Schnittke,Claps 5,-0.22015662794708638,Clapping,Stranger,0,2.0,1
73413,ADQ056,ADR071,0.26418143393069343,Applause,Clapping for Schnittke,Claps 5,0.2705982645307421,Clapping,Stranger,0,3.0,1
73440,ADQ003,AEQ078,0.2070996723056595,Applause,Clapping for Schnittke,Claps 5,0.210139136335267,Clapping,Stranger,0,3.0,1
73442,ADQ005,AEQ078,0.12587222567079262,Applause,Clapping for Schnittke,Claps 5,0.1265433830461235,Clapping,Stranger,0,-2.0,1
73444,ADQ007,AEQ078,0.33341089120812095,Applause,Clapping for Schnittke,Claps 5,0.3466608454270766,Clapping,Stranger,0,4.0,0
73447,ADQ010,AEQ078,0.23833725697271055,Applause,Clapping for Schnittke,Claps 5,0.2430104868511567,Clapping,Stranger,0,2.0,1
73451,ADQ014,AEQ078,0.10183997834418149,Applause,Clapping for Schnittke,Claps 5,0.10219425934650299,Clapping,Stranger,0,4.0,0
73453,ADQ016,AEQ078,0.1631623929441682,Applause,Clapping for Schnittke,Claps 5,0.16463387087892972,Clapping,Stranger,0,-2.0,1
73454,ADQ018,AEQ078,0.012107689410975574,Applause,Clapping for Schnittke,Claps 5,0.012108281109876495,Clapping,Stranger,0,2.0,1
73460,ADQ025,AEQ078,0.07528153519155202,Applause,Clapping for Schnittke,Claps 5,0.07542423532980774,Clapping,Stranger,0,4.0,0
73466,ADQ032,AEQ078,0.18500460701985835,Applause,Clapping for Schnittke,Claps 5,0.18715974045118097,Clapping,Stranger,0,4.0,0
73471,ADQ037,AEQ078,0.17531772540975132,Applause,Clapping for Schnittke,Claps 5,0.1771478020910434,Clapping,Stranger,0,3.0,1
73478,ADQ047,AEQ078,0.025478613531946363,Applause,Clapping for Schnittke,Claps 5,0.025484128910431916,Clapping,Stranger,0,1.0,1
73482,ADQ051,AEQ078,0.13524379024788677,Applause,Clapping for Schnittke,Claps 5,0.13607753562479868,Clapping,Stranger,0,3.0,1
73484,ADQ053,AEQ078,0.07410122936525392,Applause,Clapping for Schnittke,Claps 5,0.07423730772784688,Clapping,Stranger,0,-2.0,1
73487,ADQ056,AEQ078,0.34473103822653134,Applause,Clapping for Schnittke,Claps 5,0.3594517602240054,Clapping,Stranger,0,3.0,1
73501,ADR071,AEQ078,0.26698579006575446,Applause,Clapping for Schnittke,Claps 5,0.2736154385734534,Clapping,Stranger,0,3.0,1
73520,ADQ009,AEQ079,0.27799230150955717,Applause,Clapping for Schnittke,Claps 5,0.2855049047481376,Clapping,Stranger,0,2.0,1
73521,ADQ010,AEQ079,0.24268383995997178,Applause,Clapping for Schnittke,Claps 5,0.2476239459199073,Clapping,Stranger,0,4.0,0
73523,ADQ012,AEQ079,0.2642255974006332,Applause,Clapping for Schnittke,Claps 5,0.2706457421011696,Clapping,Stranger,0,-2.0,1
73529,ADQ019,AEQ079,0.15309351286834466,Applause,Clapping for Schnittke,Claps 5,0.15430666859434652,Clapping,Stranger,0,3.0,1
73530,ADQ020,AEQ079,0.0016064455950259133,Applause,Clapping for Schnittke,Claps 5,0.0016064469769286717,Clapping,Stranger,0,-2.0,1
73564,ADQ059,AEQ079,0.1966949705595001,Applause,Clapping for Schnittke,Claps 5,0.19929217033918215,Clapping,Stranger,0,3.0,1
73568,ADQ063,AEQ079,0.2506203653197409,Applause,Clapping for Schnittke,Claps 5,0.25607464447479883,Clapping,Stranger,0,3.0,1
73574,ADR070,AEQ079,0.1550726186707885,Applause,Clapping for Schnittke,Claps 5,0.15633390493933944,Clapping,Stranger,0,2.0,1
73590,ADQ005,AEQ080,0.14243255976378755,Applause,Clapping for Schnittke,Claps 5,0.14340763445981555,Clapping,Stranger,0,3.0,1
73591,ADQ006,AEQ080,0.13560649296806168,Applause,Clapping for Schnittke,Claps 5,0.13644701458193936,Clapping,Stranger,0,3.0,1
73599,ADQ014,AEQ080,0.2440211029988646,Applause,Clapping for Schnittke,Claps 5,0.2490453876052136,Clapping,Stranger,0,4.0,0
73600,ADQ015,AEQ080,0.14080090387080482,Applause,Clapping for Schnittke,Claps 5,0.14174258510497437,Clapping,Stranger,0,4.0,0
73601,ADQ016,AEQ080,0.024799030505268143,Applause,Clapping for Schnittke,Claps 5,0.024804116116377842,Clapping,Stranger,0,3.0,1
73606,ADQ023,AEQ080,0.08604339818353746,Applause,Clapping for Schnittke,Claps 5,0.08625668623239643,Clapping,Stranger,0,3.0,1
73608,ADQ025,AEQ080,0.25316016663317714,Applause,Clapping for Schnittke,Claps 5,0.25878651213518483,Clapping,Stranger,0,4.0,0
73611,ADQ029,AEQ080,0.13709658878368866,Applause,Clapping for Schnittke,Claps 5,0.13796533899664573,Clapping,Stranger,0,4.0,0
73616,ADQ034,AEQ080,0.10664892070940424,Applause,Clapping for Schnittke,Claps 5,0.10705604404664146,Clapping,Stranger,0,4.0,0
73617,ADQ035,AEQ080,0.08741930263852692,Applause,Clapping for Schnittke,Claps 5,0.08764301936407086,Clapping,Stranger,0,-2.0,1
73619,ADQ037,AEQ080,0.16549564264624617,Applause,Clapping for Schnittke,Claps 5,0.16703187762646082,Clapping,Stranger,0,3.0,1
