,index,Pair,Spearman,Event_Type,Event,Event1,Sections,Relationship,Familiarity,Distance,Close
2756,AEQ081,ADQ038,0.0719236072829473,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
2770,ADQ007,ADQ039,-0.006065549902420898,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
2772,ADQ009,ADQ039,0.03481007793019679,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
2774,ADQ011,ADQ039,-0.024949684000728188,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2778,ADQ015,ADQ039,-0.12709309945863792,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2780,ADQ019,ADQ039,-0.06393377740591666,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
2786,ADQ025,ADQ039,0.03481003195126354,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2788,ADQ027,ADQ039,-0.017894844009243144,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
2789,ADQ028,ADQ039,-0.16378861827324884,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2795,ADQ034,ADQ039,-0.08045089789472681,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2797,ADQ036,ADQ039,-0.1326910441501797,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2853,ADQ011,ADQ040,-5.586272090943344e-06,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2855,ADQ013,ADQ040,0.027410892344470934,Speech,Speech,Speech 1,Speech,Friend,1,-2.0,1
2856,ADQ014,ADQ040,-0.02826492639530668,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2857,ADQ015,ADQ040,0.049033094024910684,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2862,ADQ022,ADQ040,-0.07956660431638957,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2865,ADQ025,ADQ040,0.12339146420245854,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2869,ADQ029,ADQ040,0.07993795400406391,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
2872,ADQ032,ADQ040,0.1346407556609656,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
2874,ADQ034,ADQ040,0.025835133483056886,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2924,ADQ003,ADQ041,0.029561639118555808,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
2925,ADQ004,ADQ041,-0.06265748163876345,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
2932,ADQ011,ADQ041,0.10141168148678686,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
2935,ADQ014,ADQ041,0.06038266640016548,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
2940,ADQ021,ADQ041,0.06589382233827025,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
2943,ADQ024,ADQ041,-0.021330423077496278,Speech,Speech,Speech 1,Speech,Family_ParentChild,1,3.0,1
2945,ADQ026,ADQ041,0.04464057071134695,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
2948,ADQ029,ADQ041,0.020930389614260247,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
2950,ADQ031,ADQ041,0.03110728245931555,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2951,ADQ032,ADQ041,0.07133455280712951,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
2957,ADQ038,ADQ041,-0.000988572151035647,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
2968,ADQ049,ADQ041,0.061852950962903865,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
2972,ADQ053,ADQ041,-0.0030052872069605803,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
2974,ADQ055,ADQ041,-0.022645884083713375,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
2976,ADQ057,ADQ041,0.09414061302081451,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
2987,ADR069,ADQ041,0.03719528793291496,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3000,AEQ089,ADQ041,-0.004120187247858974,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3013,ADQ013,ADQ042,-0.03426635064881917,Speech,Speech,Speech 1,Speech,Friend,1,3.0,1
3014,ADQ014,ADQ042,0.09285675257876753,Speech,Speech,Speech 1,Speech,Friend,1,2.0,1
3015,ADQ015,ADQ042,0.09581841415682563,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3023,ADQ025,ADQ042,0.021573387582678804,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3025,ADQ027,ADQ042,0.005120997404655291,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3026,ADQ028,ADQ042,-0.0026988457411109023,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3027,ADQ029,ADQ042,0.08891973144168432,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3032,ADQ034,ADQ042,0.06727824027959131,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3038,ADQ040,ADQ042,-0.04626940337454931,Speech,Speech,Speech 1,Speech,Friend/Absent,1,3.0,1
3082,ADQ003,ADQ043,-0.0410980347619832,Speech,Speech,Speech 1,Speech,Family_Partner,1,1.0,1
3083,ADQ004,ADQ043,0.054705380043117854,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3089,ADQ010,ADQ043,0.017659548216303993,Speech,Speech,Speech 1,Speech,Family_ParentChild,1,3.0,1
3105,ADQ028,ADQ043,0.06549532437924735,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3107,ADQ030,ADQ043,0.02860598389389056,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3114,ADQ037,ADQ043,-0.07923117506774269,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3169,ADQ011,ADQ044,0.058099092983685395,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3171,ADQ013,ADQ044,-0.06883765315760366,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3173,ADQ015,ADQ044,-0.08949405797600736,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3178,ADQ022,ADQ044,-0.17100645711026288,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3181,ADQ025,ADQ044,0.01088185064308705,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3185,ADQ029,ADQ044,0.06304486892742901,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3188,ADQ032,ADQ044,0.13434708181086955,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3196,ADQ040,ADQ044,0.10920083470883335,Speech,Speech,Speech 1,Speech,Stranger,0,1.0,1
3244,ADQ007,ADQ045,-0.040334435629091864,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
3246,ADQ009,ADQ045,0.010327297328792843,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3248,ADQ011,ADQ045,0.025756659796746798,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3252,ADQ015,ADQ045,0.1520436662920514,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3254,ADQ019,ADQ045,0.03165633562098029,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3257,ADQ022,ADQ045,0.02502669602213865,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3260,ADQ025,ADQ045,0.26001463675552217,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3262,ADQ027,ADQ045,0.09084764513309866,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
3268,ADQ033,ADQ045,0.18654818651598642,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3269,ADQ034,ADQ045,0.07328578131074985,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3271,ADQ036,ADQ045,0.24863959525886037,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
3274,ADQ039,ADQ045,-0.10030934175922793,Speech,Speech,Speech 1,Speech,Friend,1,1.0,1
3306,AEQ077,ADQ045,-0.052265751988954424,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3315,AEQ088,ADQ045,-0.018854099613620466,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3319,ADQ003,ADQ046,-0.049828901615866235,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3326,ADQ010,ADQ046,0.03965282191237685,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3330,ADQ014,ADQ046,0.1191809683724658,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3342,ADQ028,ADQ046,-0.09671718891280029,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3344,ADQ030,ADQ046,0.032724349468362626,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3347,ADQ033,ADQ046,0.03338817250852547,Speech,Speech,Speech 1,Speech,Friend/Absent,1,2.0,1
3356,ADQ042,ADQ046,0.11277166711315792,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3357,ADQ043,ADQ046,-0.04147988790864608,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3398,ADQ003,ADQ047,-0.038013858901236625,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
3399,ADQ004,ADQ047,0.08381005293304108,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3400,ADQ005,ADQ047,0.03303616038961145,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3405,ADQ010,ADQ047,0.0011375382695316505,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
3409,ADQ014,ADQ047,0.07977011245870363,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3411,ADQ016,ADQ047,0.0454876760765909,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3415,ADQ022,ADQ047,-0.0492486216385463,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3420,ADQ027,ADQ047,0.04839698622967294,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3430,ADQ037,ADQ047,0.028555233521041053,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3436,ADQ043,ADQ047,0.10125795160225623,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3477,ADQ003,ADQ048,0.006141372375921875,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3478,ADQ004,ADQ048,0.14182255504525243,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3483,ADQ009,ADQ048,0.0903239623631251,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3491,ADQ019,ADQ048,0.06831075813873502,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3497,ADQ025,ADQ048,-0.03131141595642949,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3499,ADQ027,ADQ048,0.01704523156462491,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3500,ADQ028,ADQ048,0.20521777450085257,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3502,ADQ030,ADQ048,-0.02133782680855233,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3506,ADQ034,ADQ048,-0.0492550583041554,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3511,ADQ039,ADQ048,-0.15521243067004434,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3515,ADQ043,ADQ048,0.021540237988445055,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3517,ADQ045,ADQ048,0.07279649156755039,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3522,ADQ050,ADQ048,-0.07780652586354118,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3527,ADQ055,ADQ048,0.10240183048564395,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3566,ADQ013,ADQ049,0.06899656752374135,Speech,Speech,Speech 1,Speech,Friend/Stranger,1,-2.0,1
3567,ADQ014,ADQ049,0.0988495780798419,Speech,Speech,Speech 1,Speech,Friend,1,1.0,1
3568,ADQ015,ADQ049,-0.06844178257938596,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3576,ADQ025,ADQ049,0.03647702606312613,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3579,ADQ028,ADQ049,0.0017911561835830504,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3580,ADQ029,ADQ049,0.060908874943415806,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3585,ADQ034,ADQ049,0.10607313816091896,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3591,ADQ040,ADQ049,-0.05849645584180389,Speech,Speech,Speech 1,Speech,Friend/Stranger,1,3.0,1
3593,ADQ042,ADQ049,0.09906424458978706,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3595,ADQ044,ADQ049,-0.022209234740343854,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3660,ADQ030,ADQ050,-0.08750724615667493,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3716,ADQ005,ADQ051,0.08763547613154704,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
3727,ADQ016,ADQ051,-0.015556933809015475,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
3741,ADQ032,ADQ051,0.04122262576778685,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3744,ADQ035,ADQ051,-0.011304018180054992,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3751,ADQ042,ADQ051,0.028820930433563135,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3756,ADQ047,ADQ051,-0.020277517237180267,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3758,ADQ049,ADQ051,0.02637031942226368,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3766,ADQ057,ADQ051,-0.018154758318049115,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3792,ADQ001,ADQ052,0.06131121697295368,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3793,ADQ003,ADQ052,0.08968820130050224,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3796,ADQ006,ADQ052,-0.007967739268671748,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
3799,ADQ009,ADQ052,-0.13704264163883434,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3809,ADQ021,ADQ052,0.17440954850237744,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
3811,ADQ023,ADQ052,0.09929167092260537,Speech,Speech,Speech 1,Speech,Friend,1,1.0,1
3812,ADQ024,ADQ052,0.06706471727656516,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3819,ADQ031,ADQ052,0.0048547384829535755,Speech,Speech,Speech 1,Speech,Friend,1,3.0,1
3823,ADQ035,ADQ052,0.11691678999687743,Speech,Speech,Speech 1,Speech,Friend,1,1.0,1
3833,ADQ045,ADQ052,0.10590696487491462,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3834,ADQ046,ADQ052,-0.03164865148909416,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3836,ADQ048,ADQ052,-0.06787608599178316,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3838,ADQ050,ADQ052,0.016122679636151008,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3842,ADQ054,ADQ052,0.06273417029757573,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3845,ADQ057,ADQ052,-0.02988394584635347,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3846,ADQ059,ADQ052,-0.005096768840291431,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3850,ADQ063,ADQ052,0.07979481290579442,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3852,ADQ065,ADQ052,0.15749394032198516,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3865,AEQ084,ADQ052,0.024526028638179754,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3867,AEQ087,ADQ052,-0.0019584804579968304,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3870,AER090,ADQ052,-0.07055476800589139,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3872,ADQ003,ADQ053,-0.03444791019265847,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3873,ADQ004,ADQ053,0.02983906090997919,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3874,ADQ005,ADQ053,0.03642924318129671,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3875,ADQ006,ADQ053,0.0517576716223634,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3879,ADQ010,ADQ053,-0.09360586276213188,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3885,ADQ016,ADQ053,0.08057186318785159,Speech,Speech,Speech 1,Speech,Stranger,0,1.0,1
3888,ADQ021,ADQ053,-0.046642831624892425,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3895,ADQ028,ADQ053,0.015488448288259848,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3904,ADQ037,ADQ053,0.020988828762965324,Speech,Speech,Speech 1,Speech,Family_Partner,1,1.0,1
3910,ADQ043,ADQ053,0.09868945204906818,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3914,ADQ047,ADQ053,0.0009980742838890143,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
3916,ADQ049,ADQ053,-0.021861615596592172,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3918,ADQ051,ADQ053,-0.026386168087853556,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3924,ADQ057,ADQ053,0.06239163096623148,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
3955,ADQ007,ADQ054,-0.04486356956040275,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3959,ADQ011,ADQ054,0.12307922296555741,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3961,ADQ013,ADQ054,0.16203283965885534,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3963,ADQ015,ADQ054,0.1144036567714501,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3968,ADQ022,ADQ054,0.0763379897064643,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
3975,ADQ029,ADQ054,0.00109258073905833,Speech,Speech,Speech 1,Speech,Friend,1,3.0,1
3978,ADQ032,ADQ054,0.044483227298425264,Speech,Speech,Speech 1,Speech,Friend,1,1.0,1
3982,ADQ036,ADQ054,0.1275267019229657,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3986,ADQ040,ADQ054,0.08048552142072456,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
3990,ADQ044,ADQ054,0.1351783203154143,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
4041,ADQ014,ADQ055,0.17663469561488138,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4053,ADQ028,ADQ055,0.07862454275661553,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4055,ADQ030,ADQ055,0.0935137288781243,Speech,Speech,Speech 1,Speech,Friend,1,3.0,1
4058,ADQ033,ADQ055,0.04459888429924833,Speech,Speech,Speech 1,Speech,Friend,1,1.0,1
4067,ADQ042,ADQ055,0.10158880515070896,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4071,ADQ046,ADQ055,0.05173914763829063,Speech,Speech,Speech 1,Speech,Friend,1,-2.0,1
4074,ADQ049,ADQ055,0.076679649425201,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4109,ADQ003,ADQ056,0.04621398704508828,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
4116,ADQ010,ADQ056,-0.0334832394845244,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
4134,ADQ030,ADQ056,-0.02872892663519968,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
4137,ADQ033,ADQ056,0.012830894688650948,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4147,ADQ043,ADQ056,-0.015137990624133393,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4150,ADQ046,ADQ056,0.030924940492398134,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4151,ADQ047,ADQ056,-0.010442745022746523,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4154,ADQ050,ADQ056,-0.09947101018681082,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4196,ADQ011,ADQ057,0.09195523082294407,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4198,ADQ013,ADQ057,0.06867771932611376,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4200,ADQ015,ADQ057,-0.012328229124075312,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4205,ADQ022,ADQ057,-0.07775735400923653,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4212,ADQ029,ADQ057,0.030728745553412824,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
4215,ADQ032,ADQ057,0.04185779605299509,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
4223,ADQ040,ADQ057,0.14322666402384665,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4227,ADQ044,ADQ057,0.25254868302367095,Speech,Speech,Speech 1,Speech,Friend,1,1.0,1
4237,ADQ054,ADQ057,0.01792378461677837,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
4273,ADQ009,ADQ059,0.004509345253207566,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4274,ADQ010,ADQ059,-0.09315709832088939,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4276,ADQ012,ADQ059,-0.005092258109583827,Speech,Speech,Speech 1,Speech,Stranger,0,1.0,1
4281,ADQ019,ADQ059,0.043709641553086064,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4288,ADQ026,ADQ059,-0.01158353304582865,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4305,ADQ043,ADQ059,-0.03132482001624554,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4312,ADQ050,ADQ059,-0.0023474338219544207,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4317,ADQ055,ADQ059,-0.0693692787744381,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4318,ADQ056,ADQ059,0.11376636244835937,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4351,ADQ008,ADQ060,-0.005107673563893347,Speech,Speech,Speech 1,Speech,Friend,1,1.0,1
4354,ADQ011,ADQ060,0.004005726948898779,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4358,ADQ015,ADQ060,-0.05917466545615329,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4366,ADQ025,ADQ060,-0.05604655212882624,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4375,ADQ034,ADQ060,-0.06134048411526454,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4379,ADQ038,ADQ060,-0.02357369373051483,Speech,Speech,Speech 1,Speech,Friend,1,3.0,1
4384,ADQ043,ADQ060,-0.004923059905844577,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4387,ADQ046,ADQ060,-0.02901279268706588,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4397,ADQ056,ADQ060,0.0492521146900346,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4405,ADQ065,ADQ060,-0.13362435157534383,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4409,ADR069,ADQ060,-0.0668020755563604,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4415,AEQ081,ADQ060,-0.05619623380153698,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4426,ADQ004,ADQ061,0.013135880728610763,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4428,ADQ006,ADQ061,0.04370329980282381,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4431,ADQ009,ADQ061,0.04225119456439729,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4434,ADQ012,ADQ061,0.18392190716347356,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4439,ADQ019,ADQ061,-0.018358226442316862,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
4451,ADQ031,ADQ061,-0.016718154221861764,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4459,ADQ039,ADQ061,-0.04007643606016776,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4463,ADQ043,ADQ061,0.010084396474081159,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4468,ADQ048,ADQ061,0.10578499189258163,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4478,ADQ059,ADQ061,-0.0538486620348774,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
4491,AEQ077,ADQ061,-0.0021882615888035514,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4500,AEQ088,ADQ061,-0.06754387266999093,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4505,ADQ004,ADQ062,-0.016538582033185707,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4508,ADQ007,ADQ062,-0.010732479737440164,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4510,ADQ009,ADQ062,0.028657335963594335,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
4516,ADQ015,ADQ062,-0.05596852754243423,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4518,ADQ019,ADQ062,0.009906250709279328,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
4524,ADQ025,ADQ062,-0.08350054882559166,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4526,ADQ027,ADQ062,-0.028951406866721867,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
4527,ADQ028,ADQ062,-0.02537545957930342,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4533,ADQ034,ADQ062,-0.009644951296558884,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4538,ADQ039,ADQ062,0.07544260059063464,Speech,Speech,Speech 1,Speech,Stranger,0,1.0,1
4542,ADQ043,ADQ062,0.030046185356184214,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4544,ADQ045,ADQ062,-0.01936340823122423,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4545,ADQ046,ADQ062,-0.05233054400248692,Speech,Speech,Speech 1,Speech,Stranger,0,4.0,0
4547,ADQ048,ADQ062,-0.032758384443584906,Speech,Speech,Speech 1,Speech,Friend,1,1.0,1
4559,ADQ061,ADQ062,-0.032252662231406104,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4587,ADQ007,ADQ063,-0.18215425687814224,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
4589,ADQ009,ADQ063,0.1306737734739926,Speech,Speech,Speech 1,Speech,Stranger,0,-2.0,1
4591,ADQ011,ADQ063,0.0241753934891459,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4595,ADQ015,ADQ063,0.09327915132455995,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4597,ADQ019,ADQ063,0.00020788288734729788,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4600,ADQ022,ADQ063,0.006997462190600212,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4603,ADQ025,ADQ063,0.06810190895093922,Speech,Speech,Speech 1,Speech,Stranger,0,3.0,1
4605,ADQ027,ADQ063,0.07260710001257681,Speech,Speech,Speech 1,Speech,Stranger,0,2.0,1
